,rectal_temp,pulse,respiratory_rate,nasogastric_reflux_ph,packed_cell_volume,total_protein,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,temp_of_extremities_is_cool,temp_of_extremities_is_cold,temp_of_extremities_is_normal,temp_of_extremities_is_warm,peripheral_pulse_is_reduced,peripheral_pulse_is_normal,peripheral_pulse_is_absent,peripheral_pulse_is_increased,nasogastric_reflux_is_less_1_liter,nasogastric_reflux_is_more_1_liter,nasogastric_reflux_is_none,nasogastric_reflux_is_slight,abdominal_distention_is_slight,abdominal_distention_is_moderate,abdominal_distention_is_none,abdominal_distention_is_severe,capillary_refill_time_is_more_3_sec,capillary_refill_time_is_less_3_sec,capillary_refill_time_is_3,peristalsis_is_absent,peristalsis_is_hypomotile,peristalsis_is_normal,peristalsis_is_hypermotile,peristalsis_is_distend_small,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,abdomo_appearance_is_serosanguious,abdomo_appearance_is_cloudy,abdomo_appearance_is_clear,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,rectal_exam_feces_is_decreased,rectal_exam_feces_is_absent,rectal_exam_feces_is_normal,rectal_exam_feces_is_increased,rectal_exam_feces_is_serosanguious,pain_is_depressed,pain_is_mild_pain,pain_is_extreme_pain,pain_is_alert,pain_is_severe_pain,pain_is_slight,nasogastric_tube_is_slight,nasogastric_tube_is_none,nasogastric_tube_is_significant,outcome
980,1.2657015199748762,0.1521096230835717,-0.12491338192068635,-1.7466897953796257,1.4620445563572895,2.2355345669920057,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1211,-0.5101630649773016,0.9769411686739609,-0.368142434616071,0.4737281958504168,1.4620445563572895,-0.5583218794540662,0.5093122205709216,0.4192639864554354,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
977,0.8851591089136914,-0.8101938467718823,0.6047737761654676,1.6097560053169502,-0.2471082879749859,-0.5320708792861165,-0.4978944926477949,0.8220585436985657,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1054,0.37776922749878733,-0.26030614971162286,-0.003298855572994037,-1.2303135183493832,-0.5319670953636985,1.9730245653125091,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
734,-0.0027731835623884637,-0.12283422544655802,-0.368142434616071,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
832,-0.256468124269845,-1.085137695302012,-0.368142434616071,-1.2303135183493832,-1.196637645937361,1.2979988467080892,-0.8126465905286439,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
747,-1.271247887099653,0.5645253958787663,-0.8546005400068403,-1.2303135183493832,0.22765639100620172,2.2730359958033626,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
451,-0.8907054760384773,-0.6727219225068175,-1.0978295927022248,-0.19756096428889824,-0.437014159567461,-0.5545717365729306,0.761113898875601,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
505,-0.5101630649773016,-1.085137695302012,-0.003298855572994037,0.31881531274134417,-1.196637645937361,-0.5583218794540662,-0.434944073071625,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
510,0.12407428679133078,-0.9476657710369472,-0.368142434616071,1.3515678668018292,-0.437014159567461,-0.5208204506427095,-1.2532995275618324,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1039,-0.12962065391611674,1.1144130929390257,0.3615447234700829,-1.2303135183493832,0.32260932680243926,-0.4945694504747599,0.6981634792994315,1.374083976192577,-0.07546531948629838,-0.040274806222011794,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
924,-0.256468124269845,-1.085137695302012,-0.8546005400068403,-1.2303135183493832,-0.34206122377122344,-0.5733224509786089,0.761113898875601,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1075,0.12407428679133078,-0.9476657710369472,-0.732986013659148,0.31881531274134417,-0.15215535217874837,-0.5320708792861165,-0.05724155561460621,0.23525550895743164,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
1078,0.8851591089136914,-0.6727219225068175,-0.003298855572994037,1.093379728286708,-0.2471082879749859,-0.5583218794540662,-0.3719936534954552,-0.281992321289457,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1012,-1.271247887099653,-1.085137695302012,1.0912318815562367,1.093379728286708,-0.5319670953636985,-0.5320708792861165,3.6568331993794114,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
534,-1.3980953574533814,0.014637698818506841,0.3615447234700829,-1.2303135183493832,1.4620445563572895,2.2730359958033626,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1051,-1.271247887099653,-0.9476657710369472,-0.8546005400068403,-1.2303135183493832,-0.7218729669561735,1.8605202788784392,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
682,0.12407428679133078,-0.8789298089044147,-0.8546005400068403,0.31881531274134417,-1.2915905817335986,-0.5545717365729306,0.13160970311390308,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
703,-1.271247887099653,-0.39777807397668774,-0.8546005400068403,1.3515678668018292,-0.15215535217874837,-0.4795688789502172,1.8942214512466573,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
220,-0.8907054760384773,-1.3600815438321416,0.3615447234700829,-1.2303135183493832,-0.5319670953636985,-0.5808227367408801,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
324,0.7583116385599631,-0.8789298089044147,-0.368142434616071,1.093379728286708,-0.057202416382510855,-0.4645683074256745,0.6352130597232614,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
748,-0.8907054760384773,-1.085137695302012,-0.8546005400068403,1.3515678668018292,-0.15215535217874837,-0.4833190218313529,-1.2532995275618324,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
523,-0.5101630649773016,-0.05409826331402559,-0.6113714873114556,-1.2303135183493832,-1.196637645937361,1.6730131348216557,-0.8126465905286439,-0.29910510969677134,7.154920217020956,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
893,-0.5101630649773016,1.1831490550715582,0.3615447234700829,0.06062717422622297,0.7024210699873894,-0.4683184503068102,-0.8126465905286439,-0.11509663219876758,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
393,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.5245705935238452,0.761113898875601,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
57,-0.12962065391611674,-0.9476657710369472,4.009980513900852,0.008989546523198907,-0.626920031159936,-0.5733224509786089,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
306,-0.8907054760384773,0.28958154734863656,-0.6113714873114556,-1.2303135183493832,-1.3865435175298362,1.635511706010299,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
568,-0.256468124269845,-1.085137695302012,-0.8546005400068403,-1.2303135183493832,0.22765639100620172,-0.5545717365729306,-1.4421507862903418,0.252736314319742,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
76,-0.8907054760384773,0.28958154734863656,-0.368142434616071,-0.19756096428889824,1.8418562995422396,-0.4945694504747599,1.07586599675645,-0.13276144603857595,15.996648815949824,-0.040274806222011794,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
960,-0.8907054760384773,-0.9476657710369472,-0.8546005400068403,0.5770034512564653,0.7024210699873894,-0.49831959335589554,2.4607752274321855,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
663,-0.6370105353310208,-0.9476657710369472,-0.8546005400068403,0.680278706662514,-2.0512140681034987,-0.5583218794540662,1.2647172554849593,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1036,-0.5101630649773016,-1.085137695302012,-0.12491338192068635,0.5770034512564653,-1.2915905817335986,-0.5545717365729306,1.2647172554849593,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1127,1.3925489903285955,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.49831959335589554,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
16,-0.5101630649773016,-0.6727219225068175,-0.8546005400068403,-1.2303135183493832,-1.196637645937361,2.010525994123866,-1.4421507862903418,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
357,-1.271247887099653,0.9769411686739609,-0.003298855572994037,0.4737281958504168,-0.9117788385486486,-0.4795688789502172,0.6352130597232614,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
716,0.5046166978525156,-0.39777807397668774,-0.9762150663545325,-0.7139372413191407,0.03775051941372667,-0.5208204506427095,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
736,-0.12962065391611674,-0.46651403610922015,-0.8546005400068403,-0.7139372413191407,0.03775051941372667,-0.550821593691795,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
522,1.0120065792674195,0.5645253958787663,0.6047737761654676,0.4737281958504168,-0.626920031159936,-0.5208204506427095,-0.8126465905286439,-0.14858617510340427,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,-0.12962065391611674,-0.9476657710369472,-0.12491338192068635,1.3515678668018292,0.4175622625986768,-0.5208204506427095,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
251,-0.0027731835623884637,0.28958154734863656,-0.6113714873114556,0.5770034512564653,-0.5319670953636985,-0.5020697362370312,1.2647172554849593,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
480,0.37776922749878733,-0.6727219225068175,-1.2194441190499172,-1.2303135183493832,0.03775051941372667,2.085528851746579,-0.8126465905286439,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
501,-1.6517902981608379,0.5645253958787663,-0.12491338192068635,-1.2303135183493832,0.5125151983949143,2.2730359958033626,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
392,-0.763858005684749,0.1521096230835717,0.3615447234700829,0.06062717422622297,-0.437014159567461,-0.5545717365729306,0.25751054226624276,1.5411636737607644,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
342,0.25092175714505904,-0.5352499982417526,-0.12491338192068635,0.06062717422622297,0.03775051941372667,-0.5320708792861165,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
216,0.25092175714505904,-1.085137695302012,-0.8546005400068403,1.6097560053169502,-0.2471082879749859,-0.5395711650483879,0.6981634792994315,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
746,0.25092175714505904,0.839469244408896,0.6047737761654676,0.42209056814739276,-0.2471082879749859,-0.5395711650483879,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1189,-0.8907054760384773,-1.2226096195670768,-0.6113714873114556,-0.19756096428889824,-0.437014159567461,-0.49831959335589554,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1116,0.25092175714505904,-0.8101938467718823,-0.368142434616071,0.5770034512564653,-0.057202416382510855,-0.5583218794540662,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
283,-0.256468124269845,-0.9476657710369472,-1.0978295927022248,0.4737281958504168,-0.7218729669561735,-0.5320708792861165,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
837,0.37776922749878733,-0.6727219225068175,-0.8546005400068403,-0.7139372413191407,-0.8168259027524111,-0.5395711650483879,-0.434944073071625,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
822,0.12407428679133078,-1.085137695302012,-1.0978295927022248,-1.2303135183493832,-0.8168259027524111,1.1104917026513057,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
951,-0.256468124269845,-0.9476657710369472,-0.368142434616071,0.31881531274134417,-0.15215535217874837,-0.4833190218313529,-0.6237953318001346,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
347,-0.6370105353310208,0.28958154734863656,0.3615447234700829,-0.19756096428889824,0.03775051941372667,-0.5395711650483879,0.38341138141858216,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
147,0.6314641682062438,-0.6727219225068175,0.11831567077469828,-1.2303135183493832,0.32260932680243926,1.5980102771989424,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1027,0.5046166978525156,0.9769411686739609,0.11831567077469828,0.9384668451776352,0.9872798773761019,-0.5395711650483879,0.19456012269007292,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
132,-0.5101630649773016,0.5645253958787663,1.0912318815562367,0.06062717422622297,0.32260932680243926,-0.5583218794540662,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
202,-0.5101630649773016,-0.6727219225068175,3.0370643031193136,-0.7139372413191407,-0.9117788385486486,-0.5770725938597445,-0.1831423947669459,0.252736314319742,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
1126,-0.256468124269845,0.839469244408896,2.428991671380852,-1.2303135183493832,-0.2471082879749859,1.2229959890853757,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
90,0.37776922749878733,0.28958154734863656,-0.368142434616071,0.06062717422622297,0.4175622625986768,-0.5208204506427095,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
372,-0.256468124269845,1.1144130929390257,0.3615447234700829,0.42209056814739276,2.22166804272719,-0.4833190218313529,2.964378584041544,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
812,-0.0027731835623884637,-0.26030614971162286,-0.368142434616071,0.5770034512564653,-1.8613081965110239,-0.5883230225031516,4.22338697556494,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,-0.12962065391611674,-0.46651403610922015,-0.6113714873114556,-0.04264808117982561,-0.437014159567461,-0.5208204506427095,-0.434944073071625,0.4192639864554354,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
